id,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,price,review_scores_location
52128553,t,Bedford-Stuyvesant,Brooklyn,40.67934,-73.92166,Entire home/apt,6,215,4.82
52128565,f,Midtown,Manhattan,40.75119,-73.98256,Private room,2,199,0.00
52128775,f,Sunset Park,Brooklyn,40.66334,-73.99097,Entire home/apt,4,150,5.00
52128826,f,Midtown,Manhattan,40.75122,-73.98265,Private room,2,199,5.00
52128884,f,Midtown,Manhattan,40.74927,-73.98287,Private room,2,199,0.00
52129460,f,Midtown,Manhattan,40.75117,-73.98477,Private room,2,199,5.00
52129502,f,Midtown,Manhattan,40.7498,-73.98267,Private room,2,199,0.00
52129565,f,Midtown,Manhattan,40.75058,-73.9846,Private room,2,199,5.00
52129608,f,Midtown,Manhattan,40.74985,-73.98258,Private room,2,199,5.00
52129646,f,Midtown,Manhattan,40.74985,-73.98462,Private room,2,199,0.00
52129682,f,Midtown,Manhattan,40.75099,-73.98466,Private room,2,199,5.00
52130081,t,East Village,Manhattan,40.72813,-73.9782,Private room,2,160,4.85
52131795,t,Harlem,Manhattan,40.80884,-73.94466,Entire home/apt,5,154,3.50
52134681,f,Wakefield,Bronx,40.92016,-73.83099,Private room,2,74,0.00
52135378,f,Astoria,Queens,40.76625,-73.92346,Private room,2,55,4.55
52135678,f,East Flatbush,Brooklyn,40.6419,-73.93212,Entire home/apt,6,121,4.67
52139752,f,Bedford-Stuyvesant,Brooklyn,40.68451,-73.92994,Private room,2,36,4.32
52141366,f,Harlem,Manhattan,40.8212,-73.95721,Entire home/apt,4,325,4.00
52142843,f,Flatbush,Brooklyn,40.63676,-73.95949,Entire home/apt,2,175,5.00
52143943,f,Upper West Side,Manhattan,40.78071,-73.97878,Entire home/apt,4,199,5.00
52143957,f,Concourse Village,Bronx,40.83087,-73.92029,Private room,2,70,4.75
52144908,f,Stapleton,Staten Island,40.62619,-74.07717,Entire home/apt,4,309,0.00
52144930,t,Nolita,Manhattan,40.72166,-73.99366,Entire home/apt,4,321,4.86
52145241,f,Crown Heights,Brooklyn,40.672,-73.94715,Private room,2,100,5.00
52147738,t,Lower East Side,Manhattan,40.72099,-73.99319,Entire home/apt,2,201,4.96
52148060,f,Theater District,Manhattan,40.76006,-73.98598,Private room,2,124,5.00
52148096,t,Lower East Side,Manhattan,40.72227,-73.99144,Entire home/apt,2,210,4.89
52148281,t,Lower East Side,Manhattan,40.72278,-73.99179,Entire home/apt,2,210,5.00
52148427,f,Midtown,Manhattan,40.74629,-73.98663,Private room,5,175,5.00
52149099,t,Nolita,Manhattan,40.72311,-73.9931,Entire home/apt,2,210,4.93
52149257,t,Lower East Side,Manhattan,40.72137,-73.99343,Entire home/apt,2,210,4.94
52149394,t,Nolita,Manhattan,40.72304,-73.99346,Entire home/apt,2,210,4.87
52149565,t,Nolita,Manhattan,40.72239,-73.99361,Entire home/apt,2,231,5.00
52149739,f,Chelsea,Manhattan,40.74693,-74.03117,Entire home/apt,13,241,4.61
52149810,t,Lower East Side,Manhattan,40.72113,-73.99313,Entire home/apt,2,247,5.00
52149841,f,Harlem,Manhattan,40.80378,-73.9552,Entire home/apt,3,255,5.00
52149992,t,Lower East Side,Manhattan,40.72249,-73.99163,Entire home/apt,2,247,4.86
52150231,f,Arverne,Queens,40.59154,-73.79727,Private room,3,80,4.33
52150637,f,Midtown,Manhattan,40.766,-73.98215,Entire home/apt,2,225,5.00
52150714,f,Cambria Heights,Queens,40.69139,-73.71228,Entire home/apt,10,366,4.75
52150889,f,Midtown,Manhattan,40.76535,-73.98181,Entire home/apt,2,185,0.00
52151109,f,Woodside,Queens,40.7555,-73.90555,Private room,1,49,0.00
52151871,f,Kips Bay,Manhattan,40.74151,-73.97772,Entire home/apt,4,964,5.00
52153731,f,Chelsea,Manhattan,40.73935,-73.99836,Entire home/apt,2,175,5.00
52154854,t,St. George,Staten Island,40.64458,-74.08005,Entire home/apt,4,150,4.85
52155068,t,Washington Heights,Manhattan,40.84062,-73.93744,Entire home/apt,4,233,4.83
52155173,f,Sunset Park,Brooklyn,40.649017,-74.000664,Private room,2,193,3.95
52162163,f,Theater District,Manhattan,40.762314,-73.98584,Entire home/apt,2,535,0.00
52163706,f,Nolita,Manhattan,40.72133,-73.99593,Entire home/apt,4,370,4.96
52163880,f,Flatbush,Brooklyn,40.63139,-73.94965,Entire home/apt,6,265,0.00
52164794,f,Chelsea,Manhattan,40.73971,-73.99969,Entire home/apt,2,170,5.00
52164854,t,Lower East Side,Manhattan,40.72162,-73.99337,Entire home/apt,2,199,4.59
52164877,t,Maspeth,Queens,40.72808,-73.89384,Entire home/apt,5,184,4.76
52164915,f,Chelsea,Manhattan,40.746838,-73.992073,Entire home/apt,2,135,5.00
52165147,f,Chelsea,Manhattan,40.74094,-73.99984,Entire home/apt,2,180,0.00
52165328,t,Lower East Side,Manhattan,40.72302,-73.99134,Entire home/apt,2,199,4.93
52165827,t,Lower East Side,Manhattan,40.72081,-73.99321,Entire home/apt,2,199,4.87
52165924,t,Lower East Side,Manhattan,40.72128,-73.99336,Entire home/apt,2,200,4.96
52166065,t,Lower East Side,Manhattan,40.72112,-73.99194,Entire home/apt,2,200,4.79
52166179,t,Lower East Side,Manhattan,40.72172,-73.99133,Entire home/apt,2,199,5.00
52166223,f,Upper West Side,Manhattan,40.79602,-73.96165,Entire home/apt,1,60,5.00
52166542,t,Lower East Side,Manhattan,40.72119,-73.99349,Entire home/apt,2,199,5.00
52166661,t,Lower East Side,Manhattan,40.72083,-73.99224,Entire home/apt,2,199,4.94
52166736,f,Bedford-Stuyvesant,Brooklyn,40.68938,-73.93656,Private room,2,75,4.71
52166804,f,Bedford-Stuyvesant,Brooklyn,40.69076,-73.95858,Entire home/apt,3,95,4.80
52166839,t,Lower East Side,Manhattan,40.72284,-73.99289,Entire home/apt,2,247,5.00
52166956,t,Lower East Side,Manhattan,40.72313,-73.99297,Entire home/apt,2,247,4.95
52167873,f,Bedford-Stuyvesant,Brooklyn,40.68598,-73.93052,Private room,2,122,4.50
52168422,t,East Elmhurst,Queens,40.766327,-73.870796,Entire home/apt,6,177,4.86
52168496,f,Tribeca,Manhattan,40.71689,-74.00698,Private room,2,475,4.91
52168525,f,Tribeca,Manhattan,40.7167,-74.00698,Private room,4,524,4.92
52168540,f,Rego Park,Queens,40.73052,-73.86545,Entire home/apt,4,160,4.60
52168779,f,Tribeca,Manhattan,40.71551,-74.00835,Private room,2,456,5.00
52169215,f,Tribeca,Manhattan,40.71513,-74.00808,Private room,2,342,5.00
52169754,f,Tribeca,Manhattan,40.71511,-74.00651,Private room,4,531,5.00
52169805,f,Chelsea,Manhattan,40.74138,-73.99941,Entire home/apt,2,185,5.00
52169886,f,Tribeca,Manhattan,40.71532,-74.0085,Private room,4,438,5.00
52169987,f,Prospect Heights,Brooklyn,40.6823,-73.97317,Private room,2,311,5.00
52170063,f,Chelsea,Manhattan,40.74136,-73.99852,Entire home/apt,2,175,5.00
52170623,f,Chelsea,Manhattan,40.74096,-73.99804,Entire home/apt,2,185,5.00
52171254,f,Crown Heights,Brooklyn,40.67212,-73.94011,Entire home/apt,2,90,5.00
52172342,t,East Flatbush,Brooklyn,40.64941,-73.92056,Private room,2,78,4.71
52172527,t,Lower East Side,Manhattan,40.71882,-73.98883,Entire home/apt,4,392,4.88
52172531,t,Lower East Side,Manhattan,40.71977,-73.9887,Entire home/apt,2,337,4.71
52172534,t,Lower East Side,Manhattan,40.71938,-73.98889,Entire home/apt,4,414,5.00
52172540,t,Lower East Side,Manhattan,40.71808,-73.98882,Entire home/apt,2,368,5.00
52172548,t,Lower East Side,Manhattan,40.71972,-73.99014,Entire home/apt,2,337,5.00
52172551,t,Lower East Side,Manhattan,40.7195,-73.99005,Entire home/apt,4,490,4.80
52172586,f,Williamsburg,Brooklyn,40.71486,-73.9653,Entire home/apt,2,275,5.00
52174275,t,Crown Heights,Brooklyn,40.66616,-73.93288,Entire home/apt,4,145,4.79
52175741,t,Wakefield,Bronx,40.90371,-73.84851,Entire home/apt,5,258,5.00
52177005,t,Greenpoint,Brooklyn,40.73182,-73.95799,Private room,2,130,4.88
52178233,t,Greenpoint,Brooklyn,40.73365,-73.96002,Private room,2,122,4.89
52181849,f,Lower East Side,Manhattan,40.7183,-73.99359,Private room,2,399,0.00
52181872,f,Bedford-Stuyvesant,Brooklyn,40.68822,-73.94356,Entire home/apt,2,125,0.00
52183021,t,Red Hook,Brooklyn,40.67981,-74.01032,Entire home/apt,4,151,4.97
52184359,f,Upper West Side,Manhattan,40.79596,-73.97,Private room,2,60,0.00
52184522,f,Theater District,Manhattan,40.762314,-73.98584,Entire home/apt,2,505,0.00
52184876,t,Williamsburg,Brooklyn,40.70435,-73.93614,Entire home/apt,2,170,4.95
52186222,f,Crown Heights,Brooklyn,40.67187,-73.96087,Entire home/apt,2,250,0.00
52186244,f,Bedford-Stuyvesant,Brooklyn,40.69447,-73.93206,Private room,1,50,4.33
52188203,f,West Village,Manhattan,40.73304,-74.00692,Entire home/apt,1,190,5.00
52188420,f,Midtown,Manhattan,40.76511,-73.98153,Entire home/apt,2,220,0.00
52188706,f,Midtown,Manhattan,40.76384,-73.98176,Entire home/apt,4,235,0.00
52189549,f,Bushwick,Brooklyn,40.70094,-73.93884,Private room,1,40,0.00
52189570,f,Hell's Kitchen,Manhattan,40.76577,-73.98375,Entire home/apt,4,270,5.00
52189847,t,Bushwick,Brooklyn,40.70072,-73.92543,Private room,2,115,5.00
52189856,f,Bushwick,Brooklyn,40.68897,-73.91754,Private room,1,60,4.38
52190367,f,Wakefield,Bronx,40.88485,-73.85113,Entire home/apt,2,95,4.87
52190454,t,Bedford-Stuyvesant,Brooklyn,40.67695,-73.91321,Private room,1,56,4.69
52191839,f,Sunset Park,Brooklyn,40.64802,-73.99985,Private room,2,213,4.17
52194261,f,Long Island City,Queens,40.75275,-73.93879,Private room,2,500,4.33
52194454,f,Bushwick,Brooklyn,40.68747,-73.91732,Private room,1,76,5.00
52195689,f,Lower East Side,Manhattan,40.71889,-73.99085,Entire home/apt,6,516,4.85
52198687,f,Fordham,Bronx,40.85923,-73.89362,Entire home/apt,3,55,4.80
52198893,f,Long Island City,Queens,40.7566,-73.94318,Private room,4,176,4.13
52199496,f,Crown Heights,Brooklyn,40.67122,-73.95516,Entire home/apt,2,151,5.00
52201155,f,Midtown,Manhattan,40.76546,-73.98166,Entire home/apt,2,335,0.00
52202614,f,Midtown,Manhattan,40.76563,-73.9819,Entire home/apt,4,235,0.00
52202625,t,Columbia St,Brooklyn,40.68475,-74.00452,Entire home/apt,12,453,4.94
52203086,t,Springfield Gardens,Queens,40.6653,-73.77054,Entire home/apt,4,125,4.92
52203113,f,Midtown,Manhattan,40.75088,-73.98281,Private room,2,159,5.00
52203556,f,Theater District,Manhattan,40.75951,-73.98694,Private room,2,229,0.00
52204946,t,Bay Ridge,Brooklyn,40.62939,-74.02375,Private room,2,101,4.86
52205391,f,Bedford-Stuyvesant,Brooklyn,40.69323,-73.93203,Private room,2,129,4.87
52205994,f,East Harlem,Manhattan,40.79516,-73.93984,Private room,1,110,5.00
52206067,f,Bayswater,Queens,40.60023,-73.76878,Private room,2,80,0.00
52207504,t,East Harlem,Manhattan,40.78654,-73.94254,Private room,2,100,4.68
52207849,t,Greenpoint,Brooklyn,40.72568,-73.95213,Entire home/apt,5,290,4.85
52208829,f,East Flatbush,Brooklyn,40.64078,-73.94888,Entire home/apt,1,77,0.00
52209121,t,Kew Gardens Hills,Queens,40.71673,-73.81687,Entire home/apt,4,149,4.76
52211971,t,Lower East Side,Manhattan,40.72102,-73.9888,Entire home/apt,2,410,5.00
52217201,t,Clinton Hill,Brooklyn,40.68196,-73.9604,Entire home/apt,3,276,4.87
52217859,f,Upper West Side,Manhattan,40.77955,-73.97656,Private room,4,399,5.00
52218820,f,Flatlands,Brooklyn,40.6167,-73.92456,Shared room,2,65,4.91
52219116,t,Kew Gardens,Queens,40.7084,-73.82665,Private room,2,75,4.67
52219943,f,Harlem,Manhattan,40.8223,-73.95604,Private room,2,125,5.00
52220040,f,Greenpoint,Brooklyn,40.72456,-73.94295,Entire home/apt,2,325,5.00
52221260,t,Upper East Side,Manhattan,40.76224,-73.95848,Entire home/apt,6,349,4.86
52221335,f,Harlem,Manhattan,40.82274,-73.94626,Private room,2,89,4.81
52221919,f,Harlem,Manhattan,40.82202,-73.95601,Private room,2,125,4.75
52222836,f,Upper West Side,Manhattan,40.78219,-73.98275,Entire home/apt,2,250,5.00
52223600,f,Bedford-Stuyvesant,Brooklyn,40.6853,-73.93016,Private room,1,36,5.00
52223877,t,Park Slope,Brooklyn,40.67859,-73.97362,Entire home/apt,6,350,5.00
52226952,f,Brownsville,Brooklyn,40.67231,-73.90383,Entire home/apt,4,150,4.50
52228332,f,Arverne,Queens,40.59047,-73.7888,Private room,2,40,4.00
52229417,f,Theater District,Manhattan,40.762314,-73.98584,Entire home/apt,2,372,0.00
52229489,f,Upper East Side,Manhattan,40.77127,-73.9576,Entire home/apt,3,132,5.00
52231166,f,Theater District,Manhattan,40.762314,-73.98584,Entire home/apt,2,427,0.00
52233258,f,Murray Hill,Manhattan,40.748405,-73.979866,Entire home/apt,2,523,5.00
52235688,t,East Village,Manhattan,40.72537,-73.97839,Entire home/apt,6,363,4.79
52235795,t,Bedford-Stuyvesant,Brooklyn,40.6879,-73.92335,Entire home/apt,5,452,4.91
52236717,t,East Flatbush,Brooklyn,40.65726,-73.92475,Private room,1,55,4.71
52236918,t,Bushwick,Brooklyn,40.70204,-73.92465,Private room,2,115,0.00
52239020,f,Bedford-Stuyvesant,Brooklyn,40.69197,-73.93845,Private room,1,49,0.00
52239335,t,Jamaica,Queens,40.71089,-73.78318,Entire home/apt,8,195,4.87
52240475,t,Lower East Side,Manhattan,40.71954,-73.98942,Entire home/apt,2,368,5.00
52240490,t,Lower East Side,Manhattan,40.71812,-73.99076,Entire home/apt,4,414,4.20
52240499,f,Rockaway Beach,Queens,40.58765,-73.81176,Entire home/apt,4,138,4.40
52240531,t,Lower East Side,Manhattan,40.71805,-73.99061,Entire home/apt,4,538,5.00
52240537,t,Lower East Side,Manhattan,40.71907,-73.98892,Entire home/apt,4,516,4.60
52241459,t,Chinatown,Manhattan,40.71648,-73.99782,Entire home/apt,10,813,4.94
52241919,f,Maspeth,Queens,40.74069,-73.90708,Private room,1,119,5.00
52242415,f,Williamsburg,Brooklyn,40.71298,-73.94826,Entire home/apt,10,1261,4.88
52244717,f,Kips Bay,Manhattan,40.74128,-73.97986,Entire home/apt,2,110,5.00
52245700,f,West Village,Manhattan,40.73863,-74.00413,Entire home/apt,2,1000,0.00
52245998,t,Parkchester,Bronx,40.84011,-73.85652,Private room,1,78,5.00
52246096,t,Bayswater,Queens,40.61121,-73.76804,Entire home/apt,6,299,4.50
52246989,f,Harlem,Manhattan,40.81619,-73.94094,Entire home/apt,2,164,5.00
52248301,t,Greenpoint,Brooklyn,40.7324,-73.95998,Private room,2,260,5.00
52251326,f,Kips Bay,Manhattan,40.739937,-73.978951,Entire home/apt,4,688,0.00
52252523,f,Bedford-Stuyvesant,Brooklyn,40.68962,-73.93626,Entire home/apt,6,275,4.00
52253807,f,West Village,Manhattan,40.73134,-74.00227,Entire home/apt,3,286,5.00
52255940,f,Greenpoint,Brooklyn,40.72461,-73.9517,Entire home/apt,2,227,5.00
52255970,f,Brownsville,Brooklyn,40.65504,-73.9113,Entire home/apt,3,55,0.00
52256640,f,Greenpoint,Brooklyn,40.72774,-73.95776,Entire home/apt,3,300,5.00
52257281,t,Bedford-Stuyvesant,Brooklyn,40.68621,-73.9292,Private room,2,70,4.58
52257683,f,West Village,Manhattan,40.73633,-74.00037,Entire home/apt,4,503,5.00
52257785,t,Whitestone,Queens,40.78655,-73.82432,Entire home/apt,3,108,4.97
52260313,f,Astoria,Queens,40.766,-73.92827,Entire home/apt,2,102,0.00
52260344,f,Midtown,Manhattan,40.76377,-73.98342,Entire home/apt,3,299,0.00
52261555,t,Bayside,Queens,40.76303,-73.77303,Entire home/apt,2,122,5.00
52262415,f,Financial District,Manhattan,40.70463,-74.01507,Entire home/apt,3,223,5.00
52262858,t,Olinville,Bronx,40.8803,-73.86509,Private room,2,57,4.65
52263027,f,Bushwick,Brooklyn,40.69282,-73.92548,Private room,2,59,4.78
52263276,f,Central Park,Manhattan,40.76656,-73.97588,Private room,2,364,0.00
52264364,f,East Village,Manhattan,40.73243,-73.98574,Entire home/apt,2,82,5.00
52264489,f,Bushwick,Brooklyn,40.68781,-73.91544,Private room,1,50,4.17
52266126,f,Graniteville,Staten Island,40.61264,-74.15086,Private room,2,40,4.40
52266283,t,Williamsburg,Brooklyn,40.71043,-73.95974,Private room,2,152,4.90
52266519,f,Crown Heights,Brooklyn,40.67652,-73.91601,Entire home/apt,4,164,4.27
52266674,f,Bedford-Stuyvesant,Brooklyn,40.68218,-73.93615,Entire home/apt,5,150,4.82
52266979,f,Fort Greene,Brooklyn,40.68749,-73.97582,Entire home/apt,2,135,3.00
52267290,t,Borough Park,Brooklyn,40.6424,-73.99569,Private room,1,60,5.00
52267473,t,Long Island City,Queens,40.75232,-73.93156,Entire home/apt,5,221,4.82
52267534,f,SoHo,Manhattan,40.72108,-73.99892,Entire home/apt,3,1000,0.00
52267684,f,Bedford-Stuyvesant,Brooklyn,40.68655,-73.93226,Entire home/apt,4,175,4.80
52271041,f,Bedford-Stuyvesant,Brooklyn,40.69078,-73.93415,Entire home/apt,6,450,4.67
52277683,f,Midtown,Manhattan,40.74653,-73.98878,Entire home/apt,7,320,4.91
52279877,f,Bedford-Stuyvesant,Brooklyn,40.68733,-73.95571,Private room,1,72,4.67
52280572,f,Springfield Gardens,Queens,40.66916,-73.76457,Entire home/apt,4,99,4.70
52280776,f,Williamsburg,Brooklyn,40.71031,-73.95096,Entire home/apt,3,289,4.64
52283472,f,Harlem,Manhattan,40.80679,-73.94997,Entire home/apt,4,289,4.67
52283717,t,Bushwick,Brooklyn,40.70286,-73.91902,Private room,2,81,4.94
52284361,t,Fort Greene,Brooklyn,40.6849,-73.97614,Entire home/apt,4,218,4.91
52286333,t,Bushwick,Brooklyn,40.70209,-73.91497,Private room,1,86,4.88
52286422,f,Howard Beach,Queens,40.66847,-73.84968,Entire home/apt,2,203,0.00
52286495,f,Washington Heights,Manhattan,40.83747,-73.94125,Entire home/apt,4,130,5.00
52286964,f,Harlem,Manhattan,40.80194,-73.95223,Entire home/apt,2,176,4.89
52288075,f,Bedford-Stuyvesant,Brooklyn,40.68589,-73.93703,Entire home/apt,2,165,5.00
52288214,f,Upper West Side,Manhattan,40.77283,-73.98873,Private room,1,95,5.00
52288229,f,Midwood,Brooklyn,40.62136,-73.96514,Private room,1,39,4.00
52288632,f,Arverne,Queens,40.59262,-73.79011,Private room,2,34,5.00
52288869,f,Arverne,Queens,40.59544,-73.80071,Private room,1,35,0.00
52290041,f,Hell's Kitchen,Manhattan,40.76422,-73.99474,Private room,1,64,5.00
52290316,t,Port Richmond,Staten Island,40.64817,-74.13295,Entire home/apt,16,2131,4.60
52300094,f,Crown Heights,Brooklyn,40.67303,-73.91539,Entire home/apt,4,168,4.43
52301844,f,Crown Heights,Brooklyn,40.67738,-73.93786,Private room,2,104,4.75
52303578,f,Harlem,Manhattan,40.81587,-73.93616,Entire home/apt,2,140,4.41
52303594,f,Flatbush,Brooklyn,40.65058,-73.95767,Entire home/apt,2,100,0.00
52303735,f,Long Island City,Queens,40.75383,-73.93429,Private room,2,80,5.00
52304111,f,Fort Greene,Brooklyn,40.68866,-73.97768,Entire home/apt,2,131,5.00
52304392,t,Westchester Square,Bronx,40.84435,-73.8455,Entire home/apt,3,138,4.94
52305166,f,Bushwick,Brooklyn,40.69284,-73.92448,Private room,2,65,4.92
52306001,f,Midtown,Manhattan,40.75658,-73.97701,Entire home/apt,2,113,0.00
52307085,f,Rockaway Beach,Queens,40.58959,-73.81339,Entire home/apt,4,139,4.67
52307689,f,Harlem,Manhattan,40.82126,-73.93926,Entire home/apt,4,150,0.00
52308171,t,Central Park,Manhattan,40.79789,-73.95349,Private room,1,60,5.00
52308192,f,Hell's Kitchen,Manhattan,40.75693,-73.99453,Entire home/apt,2,500,0.00
52314494,f,Upper West Side,Manhattan,40.80654,-73.99099,Entire home/apt,4,198,3.00
52315440,f,Bedford-Stuyvesant,Brooklyn,40.69556,-73.94076,Entire home/apt,4,231,4.50
52316185,f,Chelsea,Manhattan,40.74127,-73.99956,Entire home/apt,2,175,0.00
52317592,f,Upper East Side,Manhattan,40.76497,-73.96534,Entire home/apt,3,150,5.00
52318130,t,Bayswater,Queens,40.60914,-73.76831,Entire home/apt,4,225,4.17
52318166,f,Woodhaven,Queens,40.688,-73.86599,Private room,2,129,4.50
52318271,f,Fort Greene,Brooklyn,40.6892,-73.98101,Entire home/apt,2,200,5.00
52318382,f,Hell's Kitchen,Manhattan,40.76381,-73.9946,Private room,1,50,5.00
52318643,f,Flushing,Queens,40.74347,-73.82376,Entire home/apt,4,100,4.88
52318681,f,Port Ivory,Staten Island,40.65611,-74.18859,Entire home/apt,4,110,4.35
52320080,f,Jackson Heights,Queens,40.75314,-73.89474,Private room,2,149,5.00
52320787,t,Rosedale,Queens,40.65256,-73.74703,Entire home/apt,2,87,4.72
52320898,t,Bedford-Stuyvesant,Brooklyn,40.69158,-73.94501,Entire home/apt,4,170,4.91
52320950,f,Theater District,Manhattan,40.76281,-73.98434,Entire home/apt,2,300,0.00
52321049,t,Long Island City,Queens,40.750183,-73.945595,Entire home/apt,15,610,5.00
52324031,f,Upper West Side,Manhattan,40.79576,-73.97157,Private room,1,48,0.00
52324341,f,Canarsie,Brooklyn,40.63793,-73.89232,Entire home/apt,4,275,4.71
52324415,t,St. Albans,Queens,40.7035,-73.75796,Entire home/apt,4,146,4.86
52324808,f,Midwood,Brooklyn,40.62377,-73.95498,Entire home/apt,1,60,5.00
52325109,f,Kensington,Brooklyn,40.64299,-73.97965,Private room,3,58,5.00
52325203,f,Hell's Kitchen,Manhattan,40.76445,-73.99251,Private room,1,49,0.00
52325341,t,Howland Hook,Staten Island,40.65652,-74.20145,Entire home/apt,6,140,4.64
52329966,f,Bedford-Stuyvesant,Brooklyn,40.68321,-73.95691,Private room,1,100,5.00
52330611,t,Bayswater,Queens,40.60995,-73.76898,Entire home/apt,2,189,5.00
52331996,f,Ditmars Steinway,Queens,40.77393,-73.9178,Private room,2,66,4.80
52334148,f,Midtown,Manhattan,40.74604,-73.9873,Entire home/apt,4,233,4.73
52334489,f,Allerton,Bronx,40.87256,-73.85139,Private room,1,50,5.00
52335604,f,Woodside,Queens,40.75239,-73.90781,Private room,1,150,0.00
52336109,f,Bedford-Stuyvesant,Brooklyn,40.69615,-73.94267,Private room,4,127,4.80
52336346,t,Midtown,Manhattan,40.75451,-73.97257,Entire home/apt,3,575,4.00
52336808,f,Bedford-Stuyvesant,Brooklyn,40.69606,-73.94065,Entire home/apt,6,260,3.67
52336951,t,South Ozone Park,Queens,40.6809,-73.80911,Entire home/apt,3,116,4.73
52338270,f,Williamsburg,Brooklyn,40.71539,-73.94036,Private room,1,105,0.00
52339404,f,East Village,Manhattan,40.72459,-73.97564,Private room,2,175,4.67
52339476,t,Williamsburg,Brooklyn,40.71893,-73.94631,Entire home/apt,5,524,4.87
52340282,t,Midtown,Manhattan,40.75463,-73.97214,Entire home/apt,3,401,5.00
52342849,f,Far Rockaway,Queens,40.59730427,-73.74711598,Entire home/apt,6,159,3.00
52343745,t,Harlem,Manhattan,40.82075,-73.95658,Private room,1,88,4.86
52344848,f,Bedford-Stuyvesant,Brooklyn,40.68565,-73.95578,Private room,2,85,5.00
52344999,f,Bedford-Stuyvesant,Brooklyn,40.68595,-73.95779,Private room,1,90,4.00
52345078,f,Bedford-Stuyvesant,Brooklyn,40.68718,-73.95792,Private room,2,85,5.00
